e, e_dot, e_int, stamp, 
0.7860034105753584, 0.005652322696185458, 0.05342209591039137, 20230000000, 
0.7871607375040507, 0.01699852178912181, 0.05346139682418198, 20264000000, 
0.7889030370343972, 0.02842771038273383, 0.05354018952924628, 20298000000, 
0.7912351383410775, 0.03994510624536093, 0.053658775358602584, 20332000000, 
0.7905010611925924, 0.015666903511717747, 0.05373448936220952, 20366000000, 
0.7799679583235615, -0.11046254919133364, 0.05353196091143058, 20400000000, 
0.7610178176929739, -0.28905140685900493, 0.05284703497674023, 20434000000, 
0.6724932359413569, -0.47508171125287463, 0.10034438187542447, 20536000000, 
0.5811020599678357, -0.5879599925658113, 0.1369936917249473, 20638000000, 
0.5200253580130393, -0.5980595715873066, 0.10050517038892645, 20706000000, 
0.4363087428453396, -0.5729793075159945, 0.08712138244681883, 20808000000, 
0.36098215016794005, -0.5197490452454224, 0.08957750506978968, 20910000000, 
0.3040105998299337, -0.4323468725993656, 0.07488850151333849, 21012000000, 
0.2745813378192752, -0.3304426253398501, 0.053242531642971776, 21080000000, 
0.24051251694489317, -0.2555971042168948, 0.04641591909366578, 21182000000, 
0.2160708972693648, -0.1912105900323869, 0.049719203138280245, 21284000000, 
0.19672988527301927, -0.14308049565971867, 0.044425304365134845, 21386000000, 
0.17970328957344428, -0.11884839116313894, 0.04029027690387632, 21488000000, 
0.162513880878023, -0.11181700782678523, 0.03664839978926508, 21590000000, 
0.1447933154920139, -0.11408488261905352, 0.03311671304415672, 21692000000, 
0.13285156830902656, -0.11644832078591538, 0.02494232999848026, 21760000000, 
0.1151700295728747, -0.11632078271448654, 0.02225951175785519, 21862000000, 
0.0986332935005878, -0.11182442747855803, 0.023572532614009253, 21964000000, 
0.08408774080273473, -0.10157610709196067, 0.02025659234358141, 22066000000, 
0.0730389776818745, -0.08364155496311536, 0.017391680814993395, 22168000000, 
0.06622913028030908, -0.06948867393205349, 0.012656831430012037, 22236000000, 
0.05823321892506572, -0.05951203417513562, 0.011191741856944127, 22338000000, 
0.05173678509855417, -0.047360605169133686, 0.011981541132667169, 22440000000, 
0.04836445488927377, -0.03776120634128156, 0.008972286005063973, 22508000000, 
0.04335815836021162, -0.03289147661105476, 0.008129365906388908, 22610000000, 
0.03885244102896035, -0.031085012615403324, 0.008879103690934309, 22712000000, 
0.03627975598328603, -0.02733576764628348, 0.006714453471105953, 22780000000, 
0.03222617431299002, -0.025858200126821856, 0.006083641041763396, 22882000000, 
0.02834897827788707, -0.0259175742006502, 0.006586133783043091, 22984000000, 
0.02486752434511419, -0.024047875712012518, 0.005810102031647406, 23086000000, 
0.021868811507049668, -0.021177015590971907, 0.005105801360843463, 23188000000, 
0.019165795323378587, -0.018633101378220922, 0.004481344919936885, 23290000000, 
0.017490498980833324, -0.017045623194408416, 0.003316422662638156, 23358000000, 
0.01542617165349014, -0.014958404709676729, 0.002951339737603116, 23460000000, 
0.01368570248784673, -0.012433975467276455, 0.003168961372307573, 23562000000, 
0.012163533851676678, -0.010662215038606085, 0.0028067277435249206, 23664000000, 
0.01095562479236345, -0.008921822534259084, 0.002502730556968306, 23766000000, 
0.010182393119174016, -0.007737766565677709, 0.0018870879332488013, 23834000000, 
0.009180132320228074, -0.007065713427222526, 0.0017180285131333805, 23936000000, 
0.008224451833454549, -0.006398500933723748, 0.0018759144545542512, 24038000000, 
0.007365732701339778, -0.005929410519242798, 0.001684381546141523, 24140000000, 
0.006609617501450837, -0.005277236379097098, 0.001509586538464671, 24242000000, 
0.005916131345819586, -0.004737259331765332, 0.0013526207453054934, 24344000000, 
0.005282911865253648, -0.004335639333977744, 0.0012109889284516366, 24446000000, 
0.0048891952077088074, -0.003999328323147709, 0.0009116668437309823, 24514000000, 
0.0043831267700013, -0.0035838020392966277, 0.0008247965844346127, 24616000000, 
0.003935195077079623, -0.0031176474857162895, 0.0008981111597257016, 24718000000, 
0.003544944045152376, -0.0027391592315324305, 0.0008067020806718642, 24820000000, 
0.003239518975859723, -0.002273451311176143, 0.000728936750670237, 24922000000, 
0.0029677043651931134, -0.0018864041828734078, 0.0006631473822619544, 25024000000, 
0.0027967539746879266, -0.0017262751517136924, 0.0005102253812253099, 25092000000, 
0.002646615709705147, -0.0015739639974900325, 0.0003813020235812405, 25160000000, 
0.0023733610375771264, -0.00140571373062152, 0.0005315376890939736, 25296000000, 
0.002192601120055482, -0.0012604605281622873, 0.0005721978441421285, 25398000000, 
0.002042682013754016, -0.001080650404650688, 0.00044938780365429034, 25500000000, 
0.0019126540151267468, -0.0009148598200285457, 0.0004180597261276646, 25602000000, 
0.0018008508342997054, -0.00079029797207291, 0.0003914207066962718, 25704000000, 
0.0017066468990881711, -0.0006732258694071101, 0.0003685703188989943, 25806000000, 
0.0016543444149539344, -0.000564240723571534, 0.0002925043884060359, 25874000000, 
0.0016028248306942938, -0.0004247493805914892, 0.00028128291486839593, 25976000000, 
0.0015771323182807162, -0.00025232711331117045, 0.00032873250634716817, 26078000000, 
0.0015850630110871844, -5.804516211473671e-05, 0.00032402137088422916, 26180000000, 
0.0016430313595713342, 0.00021535634408698684, 0.00032675541484786794, 26282000000, 
0.0017675968022343724, 0.0005965156573437517, 0.00033970699975671654, 26384000000, 
0.0020023484980442596, 0.0011742390146174035, 0.00036808241286979764, 26486000000, 
-0.02783101494574114, -0.09672748937246899, -0.0016361527358914503, 26588000000, 
-0.024375745053060394, -0.08620292010164919, -0.003413899982051494, 26690000000, 
-0.03169345404150303, -0.01262234998614998, -0.00570521455474071, 26792000000, 
-0.04213494733879464, -0.07509787233457531, -0.005564901631223623, 26860000000, 
-0.05121420187079506, -0.08085455711744388, -0.007085747517561921, 26962000000, 
-0.0506677699723429, -0.02788504128610544, -0.009793150504371415, 27064000000, 
-0.049909864178583674, 0.004262541477814994, -0.01032184484947707, 27166000000, 
-0.04692708674542079, 0.012224454989941553, -0.010030321020951619, 27268000000, 
-0.041087577508281514, 0.028831002190529934, -0.009378867933395445, 27370000000, 
-0.036952246341338646, 0.03935459473056724, -0.00708145826705232, 27438000000, 
-0.034062642000156074, 0.02971438265227737, -0.006352473064820653, 27540000000, 
